ValidationResultId,SessionId,ValidationRule,ValidationDescription,RouteId,BeginPoint,EndPoint,DataItemsImpacted,LastModifiedBy,LastModifiedOn,SpatialJoinRecordId,geometry
601335345,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,42202190000SB,53.9,54.0,Road Events,MJORDAN13,2023-06-14T17:10:53,142799,POINT (-79.79323059000001 39.08823614599999)
601335346,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,42202190000SB,54.0,54.1,Road Events,MJORDAN13,2023-06-14T17:10:53,142800,POINT (-79.79204041000003 39.08874552499998)
601335347,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,42202190000SB,54.1,54.2,Road Events,MJORDAN13,2023-06-14T17:10:53,142801,POINT (-79.79073228599998 39.08906783600003)
601335348,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,42202190000SB,54.2,54.3,Road Events,MJORDAN13,2023-06-14T17:10:53,142802,POINT (-79.78945422999999 39.08954260299998)
601335349,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,42202190000SB,54.3,54.4,Road Events,MJORDAN13,2023-06-14T17:10:53,142803,POINT (-79.78812228100003 39.08982806799997)
601335350,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,42202190000SB,53.127,53.2,Road Events,MJORDAN13,2023-06-14T17:10:54,205946,POINT (-79.80280716599998 39.08817786899999)
601335351,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,42202190000SB,53.4,53.5,Road Events,MJORDAN13,2023-06-14T17:10:54,205947,POINT (-79.799190404 39.08955017199997)
601335352,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,42202190000SB,54.4,54.5,Road Events,MJORDAN13,2023-06-14T17:10:54,205950,POINT (-79.78689452200001 39.09038159400001)
601335353,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,42202190000SB,53.1,53.127,Road Events,MJORDAN13,2023-06-14T17:10:54,247143,POINT (-79.80343878799999 39.08793080800001)
601335354,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,47202190000SB,21.9,21.92,Road Events,MJORDAN13,2023-06-14T17:10:41,247237,POINT (-79.495581195 39.15265241899999)
601335355,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,39200500000EB,12.4,12.5,Road Events,MJORDAN13,2023-06-14T17:10:39,74317,POINT (-79.71886005800002 39.322312356)
601335356,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,39200500000EB,11.7,11.8,Road Events,MJORDAN13,2023-06-14T17:10:39,143232,POINT (-79.726550019 39.32953202800002)
601335357,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,39200500000EB,11.9,12.0,Road Events,MJORDAN13,2023-06-14T17:10:39,143234,POINT (-79.723758514 39.32762171899998)
601335358,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,39200500000EB,10.4,10.5,Road Events,MJORDAN13,2023-06-14T17:10:39,206155,POINT (-79.737193182 39.33251026400001)
601335359,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-06,Surface Type should exist where NHS in (1;2;3;4;5;6;7;8;9) and Facility_Type in (1;2),4730093000000,5.7,6.1,Road Events,MJORDAN13,2023-06-14T17:08:57,38657,POINT (-79.39454839799998 39.18397817200002)
601335360,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-06,Surface Type should exist where NHS in (1;2;3;4;5;6;7;8;9) and Facility_Type in (1;2),4730093000000,6.8,7.0,Road Events,MJORDAN13,2023-06-14T17:08:57,75333,POINT (-79.37729966299997 39.18299280399998)
601335361,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-06,Surface Type should exist where NHS in (1;2;3;4;5;6;7;8;9) and Facility_Type in (1;2),4730093000000,8.5,11.1,Road Events,MJORDAN13,2023-06-14T17:08:56,740,POINT (-79.32914998000001 39.20001901500001)
601335362,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-06,Surface Type should exist where NHS in (1;2;3;4;5;6;7;8;9) and Facility_Type in (1;2),16300550000WB,11.987,12.0038,Road Events,MJORDAN13,2023-06-14T17:08:59,248041,POINT (-78.95217177199999 39.07816502899999)
601335363,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-06,Surface Type should exist where NHS in (1;2;3;4;5;6;7;8;9) and Facility_Type in (1;2),16300550000WB,12.011,12.035,Road Events,MJORDAN13,2023-06-14T17:08:59,248042,POINT (-78.95205152199998 39.07867865399999)
601335364,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-06,Surface Type should exist where NHS in (1;2;3;4;5;6;7;8;9) and Facility_Type in (1;2),16300550000WB,11.97,11.987,Road Events,MJORDAN13,2023-06-14T17:08:59,268415,POINT (-78.95223157100003 39.07785057799998)
601335365,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-06,Surface Type should exist where NHS in (1;2;3;4;5;6;7;8;9) and Facility_Type in (1;2),16300550000WB,12.0038,12.0086,Road Events,MJORDAN13,2023-06-14T17:08:59,279098,POINT (-78.95212691900002 39.078365142)
601335366,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-06,Surface Type should exist where NHS in (1;2;3;4;5;6;7;8;9) and Facility_Type in (1;2),16300550000WB,12.0086,12.011,Road Events,MJORDAN13,2023-06-14T17:09:00,285274,POINT (-78.95211434399999 39.07843138599998)
601335367,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,2930093000200,0.0,0.025,Road Events,MJORDAN13,2023-06-14T17:10:48,248125,POINT (-79.06696089799999 39.34225623100002)
601335368,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,2930093000200,0.0,0.025,Road Events,MJORDAN13,2023-06-14T17:10:54,248125,POINT (-79.06696089799999 39.34225623100002)
601335369,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,52202500000NB,8.1,8.2,Road Events,MJORDAN13,2023-06-14T17:10:39,76983,POINT (-80.51253358500003 39.69699020000002)
601335370,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,52202500000NB,8.4,8.4485,Road Events,MJORDAN13,2023-06-14T17:10:39,209115,POINT (-80.516586663 39.69830866199999)
601335371,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,52202500000NB,8.4485,8.5,Road Events,MJORDAN13,2023-06-14T17:10:39,209116,POINT (-80.51690478099999 39.69894481199998)
601335372,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,25202500000NB,20.9,20.9881,Road Events,MJORDAN13,2023-06-14T17:10:39,209287,POINT (-80.34096052199999 39.52823274799999)
601335373,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,25202500000NB,20.9881,21.0,Road Events,MJORDAN13,2023-06-14T17:10:41,279401,POINT (-80.34081092399998 39.52883116100003)
601335374,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-06,Surface Type should exist where NHS in (1;2;3;4;5;6;7;8;9) and Facility_Type in (1;2),35300020005SB,0.8,0.86,Road Events,MJORDAN13,2023-06-14T17:08:57,151798,POINT (-80.72256949699999 40.06388024900002)
601335375,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,3530002000000,2.6013,2.7,Road Events,MJORDAN13,2023-06-14T17:10:39,151794,POINT (-80.722625585 40.06796252700002)
601335376,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,3530002000000,2.7224,2.8,Road Events,MJORDAN13,2023-06-14T17:10:39,151795,POINT (-80.72286215600002 40.06949385899998)
601335377,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,35300020005SB,0.6,0.6789,Road Events,MJORDAN13,2023-06-14T17:10:39,151796,POINT (-80.72353238900001 40.06609580399999)
601335378,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,35202500009NB,0.3314,0.3792,Road Events,MJORDAN13,2023-06-14T17:10:39,210724,POINT (-80.72098413100002 40.05212240200001)
601335379,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,35202500010SB,0.2171,0.2495,Road Events,MJORDAN13,2023-06-14T17:10:39,210725,POINT (-80.72168273900002 40.05057036699998)
601335380,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,3530002000000,2.31,2.36,Road Events,MJORDAN13,2023-06-14T17:10:39,210729,POINT (-80.72140501299998 40.06399236800002)
601335381,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,3530002000000,2.36,2.4,Road Events,MJORDAN13,2023-06-14T17:10:39,211868,POINT (-80.722040177 40.06421404600002)
601335382,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,3530002000000,2.4,2.4812,Road Events,MJORDAN13,2023-06-14T17:10:39,211869,POINT (-80.72216479999997 40.06505368900002)
601335383,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,35300020005SB,0.34,0.4,Road Events,MJORDAN13,2023-06-14T17:10:39,211951,POINT (-80.72413858800002 40.07003618200002)
601335384,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,35300020005SB,0.4,0.4522,Road Events,MJORDAN13,2023-06-14T17:10:39,211952,POINT (-80.72400732 40.06921614499998)
601335385,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,35300020005SB,0.4707,0.5,Road Events,MJORDAN13,2023-06-14T17:10:39,211953,POINT (-80.723872422 40.06835046600003)
601335386,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,35300020005SB,0.5,0.566,Road Events,MJORDAN13,2023-06-14T17:10:39,211954,POINT (-80.72376805599998 40.067653167)
601335387,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,35300020005SB,0.566,0.6,Road Events,MJORDAN13,2023-06-14T17:10:39,211955,POINT (-80.72366001300003 40.066921493)
601335388,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,35200400003EB,0.0,0.0332,Road Events,MJORDAN13,2023-06-14T17:10:41,249965,POINT (-80.701342098 40.07477798000002)
601335389,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,35202500010SB,0.2495,0.27,Road Events,MJORDAN13,2023-06-14T17:10:41,249969,POINT (-80.72168604699999 40.05106431399997)
601335390,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,3530002000000,2.1757,2.199,Road Events,MJORDAN13,2023-06-14T17:10:41,250681,POINT (-80.71943548500002 40.06305787100001)
601335391,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,3530002000000,2.151,2.1757,Road Events,MJORDAN13,2023-06-14T17:10:41,250760,POINT (-80.71937481200001 40.06264957799999)
601335392,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,3530002000000,2.1,2.13,Road Events,MJORDAN13,2023-06-14T17:10:41,250858,POINT (-80.71903483 40.06187399599997)
601335393,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,35202500009NB,0.3792,0.4,Road Events,MJORDAN13,2023-06-14T17:10:41,250906,POINT (-80.72100174399998 40.05269708399999)
601335394,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,35202500010SB,0.2,0.2171,Road Events,MJORDAN13,2023-06-14T17:10:41,250907,POINT (-80.72168521499998 40.05010777299998)
601335395,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,35300020005SB,0.6789,0.7,Road Events,MJORDAN13,2023-06-14T17:10:41,250910,POINT (-80.72342518200003 40.06536384399999)
601335396,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,35200400003EB,0.047,0.087,Road Events,MJORDAN13,2023-06-14T17:10:41,250940,POINT (-80.70095660700002 40.07431290400001)
601335397,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,35202500009NB,0.319,0.3314,Road Events,MJORDAN13,2023-06-14T17:10:41,250944,POINT (-80.720973587 40.05161827900002)
601335398,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,35202500010SB,0.27,0.2756,Road Events,MJORDAN13,2023-06-14T17:10:41,269306,POINT (-80.72168751200002 40.05130797200002)
601335399,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,3530002000000,2.1366,2.1464,Road Events,MJORDAN13,2023-06-14T17:10:41,269470,POINT (-80.71929125299999 40.06228163700001)
601335400,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,35300020005SB,0.4522,0.4707,Road Events,MJORDAN13,2023-06-14T17:10:41,269475,POINT (-80.72392601199999 40.06869986800001)
601335401,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,3530002000000,2.706,2.7224,Road Events,MJORDAN13,2023-06-14T17:10:41,269483,POINT (-80.72275601400003 40.06884336899998)
601335402,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,35202500010SB,0.292,0.3,Road Events,MJORDAN13,2023-06-14T17:10:41,269533,POINT (-80.72169234900002 40.05174197899998)
601335403,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,3530002000000,2.3,2.31,Road Events,MJORDAN13,2023-06-14T17:10:41,269535,POINT (-80.72070003300001 40.06406053400002)
601335404,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,35200400000EB,0.98,1.0,Road Events,MJORDAN13,2023-06-14T17:10:41,269567,POINT (-80.72300009700001 40.07072893700001)
601335405,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,3530002000000,2.4812,2.5,Road Events,MJORDAN13,2023-06-14T17:10:41,269580,POINT (-80.72227270899998 40.06574616299997)
601335406,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,35200400003EB,0.0332,0.047,Road Events,MJORDAN13,2023-06-14T17:10:41,269607,POINT (-80.70116341699998 40.074561362)
601335407,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,35202500010SB,0.2771,0.286,Road Events,MJORDAN13,2023-06-14T17:10:41,269612,POINT (-80.72168912400002 40.05147235200002)
601335408,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,35202500009NB,0.3098,0.3159,Road Events,MJORDAN13,2023-06-14T17:10:41,279702,POINT (-80.72097045800001 40.05141199600001)
601335409,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,3530002000000,2.13,2.1366,Road Events,MJORDAN13,2023-06-14T17:10:41,279830,POINT (-80.71922290600003 40.06215215899999)
601335410,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,3530002000000,2.7,2.706,Road Events,MJORDAN13,2023-06-14T17:10:41,279864,POINT (-80.72273296899999 40.068688065)
601335411,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,35200400003EB,0.087,0.1,Road Events,MJORDAN13,2023-06-14T17:10:41,279882,POINT (-80.70075286100001 40.07406812900001)
